Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Sutherland (NSW),2014-05-08 19:00:00 +1000,0.0,19.123,14.9,
Sutherland (NSW),2014-05-08 20:00:00 +1000,0.0,18.904,12.9,
Sutherland (NSW),2014-05-08 21:00:00 +1000,0.0,18.901,11.1,
Sutherland (NSW),2014-05-08 22:00:00 +1000,0.0,18.602,9.7,
Sutherland (NSW),2014-05-08 23:00:00 +1000,0.0,18.678,9.5,
Sutherland (NSW),2014-05-09 01:00:00 +1000,0.0,18.127,9.3,
Sutherland (NSW),2014-05-09 02:00:00 +1000,0.0,17.952,8.8,
Sutherland (NSW),2014-05-09 03:00:00 +1000,0.0,16.482,9.8,
Sutherland (NSW),2014-05-09 04:00:00 +1000,0.0,16.765,10.2,
Sutherland (NSW),2014-05-09 05:00:00 +1000,0.151,17.592,10.5,
Sutherland (NSW),2014-05-09 06:00:00 +1000,0.0,17.326,10.7,
Sutherland (NSW),2014-05-09 07:00:00 +1000,1.844,17.04,11.6,0.0
Sutherland (NSW),2014-05-09 08:00:00 +1000,109.81,16.56,13.5,0.523
Sutherland (NSW),2014-05-09 09:00:00 +1000,502.699,16.673,15.7,2.533
Sutherland (NSW),2014-05-09 10:00:00 +1000,379.575,17.87,17.8,1.86
Sutherland (NSW),2014-05-09 11:00:00 +1000,442.429,19.571,18.2,2.899
Sutherland (NSW),2014-05-09 12:00:00 +1000,625.745,20.742,19.8,3.056
Sutherland (NSW),2014-05-09 13:00:00 +1000,763.739,21.755,19.3,3.691
Sutherland (NSW),2014-05-09 14:00:00 +1000,565.953,22.806,19.7,1.654
Sutherland (NSW),2014-05-09 15:00:00 +1000,293.73,22.612,19.3,1.454
Sutherland (NSW),2014-05-09 16:00:00 +1000,101.727,22.791,17.2,1.131
Sutherland (NSW),2014-05-09 17:00:00 +1000,30.745,21.711,16.1,0.116
Sutherland (NSW),2014-05-09 18:00:00 +1000,0.0,20.791,15.0,0.014
Sutherland (NSW),2014-05-09 19:00:00 +1000,0.0,19.88,13.3,
Sutherland (NSW),2014-05-09 20:00:00 +1000,0.0,19.178,12.8,
Sutherland (NSW),2014-05-09 21:00:00 +1000,0.0,18.695,12.1,
Sutherland (NSW),2014-05-09 22:00:00 +1000,0.0,18.228,12.3,
Sutherland (NSW),2014-05-09 23:00:00 +1000,0.0,18.144,12.9,
Sutherland (NSW),2014-05-10 01:00:00 +1000,0.0,18.157,10.9,
Sutherland (NSW),2014-05-10 02:00:00 +1000,0.0,17.716,11.3,
Sutherland (NSW),2014-05-10 03:00:00 +1000,0.0,17.515,9.3,
Sutherland (NSW),2014-05-10 04:00:00 +1000,0.0,17.358,9.0,
Sutherland (NSW),2014-05-10 05:00:00 +1000,0.0,16.971,8.7,
Sutherland (NSW),2014-05-10 06:00:00 +1000,0.0,16.352,8.4,
Sutherland (NSW),2014-05-10 07:00:00 +1000,1.399,15.626,10.3,0.0
Sutherland (NSW),2014-05-10 08:00:00 +1000,174.51,15.596,12.2,0.677
Sutherland (NSW),2014-05-10 09:00:00 +1000,159.242,16.345,15.5,0.743
Sutherland (NSW),2014-05-10 10:00:00 +1000,506.215,17.994,18.5,2.528
Sutherland (NSW),2014-05-10 11:00:00 +1000,705.362,20.33,19.9,3.424
Sutherland (NSW),2014-05-10 12:00:00 +1000,660.725,21.838,21.4,3.169
Sutherland (NSW),2014-05-10 13:00:00 +1000,729.851,24.061,21.2,3.479
Sutherland (NSW),2014-05-10 14:00:00 +1000,240.948,25.086,20.3,1.136
Sutherland (NSW),2014-05-10 15:00:00 +1000,166.516,24.904,19.4,0.518
Sutherland (NSW),2014-05-10 16:00:00 +1000,46.582,24.019,18.4,0.176
Sutherland (NSW),2014-05-10 17:00:00 +1000,8.235,22.969,17.8,0.004
Sutherland (NSW),2014-05-10 18:00:00 +1000,0.0,22.1,17.8,0.0
Sutherland (NSW),2014-05-10 19:00:00 +1000,0.0,21.548,17.1,
Sutherland (NSW),2014-05-10 20:00:00 +1000,0.0,21.308,16.6,
Sutherland (NSW),2014-05-10 21:00:00 +1000,0.0,21.211,16.0,
Sutherland (NSW),2014-05-10 22:00:00 +1000,0.0,21.0,15.2,
Sutherland (NSW),2014-05-10 23:00:00 +1000,0.0,20.7,15.3,
Sutherland (NSW),2014-05-11 01:00:00 +1000,0.0,19.501,14.4,
Sutherland (NSW),2014-05-11 02:00:00 +1000,0.0,19.329,13.7,
Sutherland (NSW),2014-05-11 03:00:00 +1000,0.0,19.163,13.1,
Sutherland (NSW),2014-05-11 04:00:00 +1000,0.0,18.991,12.9,
Sutherland (NSW),2014-05-11 05:00:00 +1000,0.0,18.512,12.3,
Sutherland (NSW),2014-05-11 06:00:00 +1000,0.0,18.216,11.9,
Sutherland (NSW),2014-05-11 07:00:00 +1000,3.771,18.174,13.3,0.0
Sutherland (NSW),2014-05-11 08:00:00 +1000,141.711,18.227,16.6,0.22
Sutherland (NSW),2014-05-11 09:00:00 +1000,426.208,18.643,19.4,2.167
Sutherland (NSW),2014-05-11 10:00:00 +1000,501.616,20.509,20.7,2.754
Sutherland (NSW),2014-05-11 11:00:00 +1000,698.785,22.093,21.0,3.386
Sutherland (NSW),2014-05-11 12:00:00 +1000,510.554,23.313,20.9,2.462
Sutherland (NSW),2014-05-11 13:00:00 +1000,169.115,22.957,19.6,0.757
Sutherland (NSW),2014-05-11 14:00:00 +1000,528.041,23.065,19.8,2.17
Sutherland (NSW),2014-05-11 15:00:00 +1000,485.711,23.04,19.1,2.446
Sutherland (NSW),2014-05-11 16:00:00 +1000,314.883,22.666,18.0,0.917
Sutherland (NSW),2014-05-11 17:00:00 +1000,31.866,22.209,17.1,0.138
Sutherland (NSW),2014-05-11 18:00:00 +1000,0.0,21.615,15.2,0.005
Sutherland (NSW),2014-05-11 19:00:00 +1000,0.0,21.185,14.2,
Sutherland (NSW),2014-05-11 20:00:00 +1000,0.0,20.986,14.8,
Sutherland (NSW),2014-05-11 21:00:00 +1000,0.0,20.796,14.3,
Sutherland (NSW),2014-05-11 22:00:00 +1000,0.0,20.448,13.5,
Sutherland (NSW),2014-05-11 23:00:00 +1000,0.0,20.289,12.8,
Sutherland (NSW),2014-05-12 01:00:00 +1000,0.0,18.67,12.1,
Sutherland (NSW),2014-05-12 02:00:00 +1000,0.0,18.453,11.6,
Sutherland (NSW),2014-05-12 03:00:00 +1000,0.0,19.161,11.2,
Sutherland (NSW),2014-05-12 04:00:00 +1000,0.0,19.296,11.7,
Sutherland (NSW),2014-05-12 05:00:00 +1000,0.0,19.317,12.3,
Sutherland (NSW),2014-05-12 06:00:00 +1000,0.0,19.115,14.4,
Sutherland (NSW),2014-05-12 07:00:00 +1000,2.515,19.322,15.0,0.0
Sutherland (NSW),2014-05-12 08:00:00 +1000,132.23,19.66,17.2,0.476
Sutherland (NSW),2014-05-12 09:00:00 +1000,103.013,20.438,19.9,0.909
Sutherland (NSW),2014-05-12 10:00:00 +1000,542.928,21.394,20.5,2.213
Sutherland (NSW),2014-05-12 11:00:00 +1000,704.987,22.362,20.2,3.419
Sutherland (NSW),2014-05-12 12:00:00 +1000,606.207,22.984,21.1,2.611
Sutherland (NSW),2014-05-12 13:00:00 +1000,687.737,23.148,19.8,2.766
Sutherland (NSW),2014-05-12 14:00:00 +1000,593.493,23.25,20.1,2.949
Sutherland (NSW),2014-05-12 15:00:00 +1000,395.257,23.145,19.3,1.934
Sutherland (NSW),2014-05-12 16:00:00 +1000,240.882,22.82,17.8,0.951
Sutherland (NSW),2014-05-12 17:00:00 +1000,100.709,22.261,16.8,0.17
Sutherland (NSW),2014-05-12 18:00:00 +1000,0.0,21.555,17.1,0.004
Sutherland (NSW),2014-05-12 19:00:00 +1000,0.0,21.545,16.9,
Sutherland (NSW),2014-05-12 20:00:00 +1000,0.0,21.597,15.3,
Sutherland (NSW),2014-05-12 21:00:00 +1000,0.0,21.435,14.5,
Sutherland (NSW),2014-05-12 22:00:00 +1000,0.0,21.087,14.0,
Sutherland (NSW),2014-05-12 23:00:00 +1000,0.0,20.951,13.9,
Sutherland (NSW),2014-05-13 01:00:00 +1000,0.0,20.433,12.9,
Sutherland (NSW),2014-05-13 02:00:00 +1000,0.0,19.813,12.8,
Sutherland (NSW),2014-05-13 03:00:00 +1000,0.0,19.241,12.2,
Sutherland (NSW),2014-05-13 04:00:00 +1000,0.0,19.027,12.0,
Sutherland (NSW),2014-05-13 05:00:00 +1000,0.0,18.474,11.9,
Sutherland (NSW),2014-05-13 06:00:00 +1000,0.0,18.37,12.0,
Sutherland (NSW),2014-05-13 07:00:00 +1000,1.09,18.221,13.3,0.0
Sutherland (NSW),2014-05-13 08:00:00 +1000,62.384,18.732,15.6,0.527
Sutherland (NSW),2014-05-13 09:00:00 +1000,409.493,18.692,17.5,1.608
Sutherland (NSW),2014-05-13 10:00:00 +1000,585.172,19.085,20.0,2.866
Sutherland (NSW),2014-05-13 11:00:00 +1000,685.51,21.101,21.1,3.316
Sutherland (NSW),2014-05-13 12:00:00 +1000,765.625,22.774,21.2,3.713
Sutherland (NSW),2014-05-13 13:00:00 +1000,636.243,24.21,20.5,2.367
Sutherland (NSW),2014-05-13 14:00:00 +1000,298.771,23.892,21.4,1.427
Sutherland (NSW),2014-05-13 15:00:00 +1000,157.225,23.702,19.6,0.7
Sutherland (NSW),2014-05-13 16:00:00 +1000,203.84,23.275,18.3,0.689
Sutherland (NSW),2014-05-13 17:00:00 +1000,24.278,22.612,17.1,0.07
Sutherland (NSW),2014-05-13 18:00:00 +1000,0.0,21.475,15.6,0.003
Sutherland (NSW),2014-05-13 19:00:00 +1000,0.0,20.483,13.8,
Sutherland (NSW),2014-05-13 20:00:00 +1000,0.0,19.787,13.2,
Sutherland (NSW),2014-05-13 21:00:00 +1000,0.0,19.449,13.2,
Sutherland (NSW),2014-05-13 22:00:00 +1000,0.0,19.141,11.9,
Sutherland (NSW),2014-05-13 23:00:00 +1000,0.0,19.066,12.0,
Sutherland (NSW),2014-05-14 01:00:00 +1000,0.0,18.562,9.7,
Sutherland (NSW),2014-05-14 02:00:00 +1000,0.0,18.737,8.8,
Sutherland (NSW),2014-05-14 03:00:00 +1000,0.0,18.568,9.2,
Sutherland (NSW),2014-05-14 04:00:00 +1000,0.0,18.647,8.8,
Sutherland (NSW),2014-05-14 05:00:00 +1000,0.0,18.499,8.5,
Sutherland (NSW),2014-05-14 07:00:00 +1000,3.741,16.705,10.8,0.0
Sutherland (NSW),2014-05-14 08:00:00 +1000,177.542,16.49,13.8,0.608
Sutherland (NSW),2014-05-14 09:00:00 +1000,416.724,17.378,17.1,2.138
Sutherland (NSW),2014-05-14 10:00:00 +1000,586.536,18.975,19.3,2.9
Sutherland (NSW),2014-05-14 11:00:00 +1000,684.614,21.196,20.5,3.334
Sutherland (NSW),2014-05-14 12:00:00 +1000,721.23,22.498,20.9,3.457
Sutherland (NSW),2014-05-14 13:00:00 +1000,695.591,23.481,21.4,3.406
Sutherland (NSW),2014-05-14 14:00:00 +1000,502.405,24.306,21.7,2.465
Sutherland (NSW),2014-05-14 15:00:00 +1000,66.02,24.37,19.7,0.237
Sutherland (NSW),2014-05-14 16:00:00 +1000,212.928,23.421,18.9,0.666
Sutherland (NSW),2014-05-14 17:00:00 +1000,90.213,22.835,17.4,0.132
Sutherland (NSW),2014-05-14 18:00:00 +1000,3.109,21.648,16.6,0.003
Sutherland (NSW),2014-05-14 19:00:00 +1000,0.0,20.661,16.6,
Sutherland (NSW),2014-05-14 20:00:00 +1000,0.0,20.354,13.9,
Sutherland (NSW),2014-05-14 21:00:00 +1000,0.0,19.785,12.4,
Sutherland (NSW),2014-05-14 22:00:00 +1000,0.0,18.956,12.0,
Sutherland (NSW),2014-05-14 23:00:00 +1000,0.0,18.464,11.0,
Sutherland (NSW),2014-05-15 01:00:00 +1000,0.0,18.182,9.8,
Sutherland (NSW),2014-05-15 02:00:00 +1000,0.0,17.88,9.1,
Sutherland (NSW),2014-05-15 03:00:00 +1000,0.0,17.428,8.7,
Sutherland (NSW),2014-05-15 04:00:00 +1000,0.0,17.234,8.2,
Sutherland (NSW),2014-05-15 05:00:00 +1000,0.0,17.07,6.2,
Sutherland (NSW),2014-05-15 06:00:00 +1000,0.0,16.618,6.5,
Sutherland (NSW),2014-05-15 07:00:00 +1000,3.887,15.785,9.0,0.0
Sutherland (NSW),2014-05-15 08:00:00 +1000,87.171,15.72,12.6,0.618
Sutherland (NSW),2014-05-15 09:00:00 +1000,334.284,16.11,15.8,2.214
Sutherland (NSW),2014-05-15 10:00:00 +1000,589.627,17.449,18.1,2.983
Sutherland (NSW),2014-05-15 11:00:00 +1000,687.745,19.924,20.3,3.414
Sutherland (NSW),2014-05-15 12:00:00 +1000,716.281,21.496,21.2,3.55
Sutherland (NSW),2014-05-15 13:00:00 +1000,685.303,23.01,22.1,3.381
Sutherland (NSW),2014-05-15 14:00:00 +1000,586.52,23.737,22.0,2.933
Sutherland (NSW),2014-05-15 15:00:00 +1000,431.458,24.317,21.9,2.072
Sutherland (NSW),2014-05-15 16:00:00 +1000,214.901,23.969,19.0,0.652
Sutherland (NSW),2014-05-15 17:00:00 +1000,92.547,22.653,17.0,0.144
Sutherland (NSW),2014-05-15 18:00:00 +1000,0.0,21.478,17.3,0.002
Sutherland (NSW),2014-05-15 19:00:00 +1000,0.0,20.623,14.1,
Sutherland (NSW),2014-05-15 20:00:00 +1000,0.0,20.14,13.0,
Sutherland (NSW),2014-05-15 21:00:00 +1000,0.0,19.824,12.5,
Sutherland (NSW),2014-05-15 22:00:00 +1000,0.0,19.272,12.0,
Sutherland (NSW),2014-05-15 23:00:00 +1000,0.0,18.81,11.3,
Sutherland (NSW),2014-05-16 01:00:00 +1000,0.0,18.672,9.1,
Sutherland (NSW),2014-05-16 02:00:00 +1000,0.0,18.064,8.8,
Sutherland (NSW),2014-05-16 03:00:00 +1000,0.0,17.337,8.0,
Sutherland (NSW),2014-05-16 04:00:00 +1000,0.0,16.918,7.8,
Sutherland (NSW),2014-05-16 05:00:00 +1000,0.0,16.622,7.4,
Sutherland (NSW),2014-05-16 06:00:00 +1000,0.0,16.296,6.5,
Sutherland (NSW),2014-05-16 07:00:00 +1000,0.89,15.829,8.9,0.0
Sutherland (NSW),2014-05-16 08:00:00 +1000,88.597,15.87,12.5,0.588
Sutherland (NSW),2014-05-16 09:00:00 +1000,417.575,17.056,16.9,2.185
Sutherland (NSW),2014-05-16 10:00:00 +1000,586.163,18.631,19.5,2.688
Sutherland (NSW),2014-05-16 11:00:00 +1000,651.585,20.897,21.6,3.243
Sutherland (NSW),2014-05-16 12:00:00 +1000,712.516,22.762,22.6,3.503
Sutherland (NSW),2014-05-16 13:00:00 +1000,678.268,24.207,23.6,3.432
Sutherland (NSW),2014-05-16 14:00:00 +1000,579.137,25.216,24.3,2.869
Sutherland (NSW),2014-05-16 15:00:00 +1000,421.086,25.526,23.0,2.392
Sutherland (NSW),2014-05-16 16:00:00 +1000,212.065,25.222,20.7,0.636
Sutherland (NSW),2014-05-16 17:00:00 +1000,29.987,23.927,18.8,0.129
Sutherland (NSW),2014-05-16 18:00:00 +1000,0.0,22.077,15.9,0.002
Sutherland (NSW),2014-05-16 19:00:00 +1000,0.0,21.508,14.4,
Sutherland (NSW),2014-05-16 20:00:00 +1000,0.0,21.008,12.4,
Sutherland (NSW),2014-05-16 21:00:00 +1000,0.0,20.214,12.3,
Sutherland (NSW),2014-05-16 22:00:00 +1000,0.0,19.388,11.0,
Sutherland (NSW),2014-05-16 23:00:00 +1000,0.0,18.889,10.4,
Sutherland (NSW),2014-05-17 01:00:00 +1000,0.0,18.008,8.9,
Sutherland (NSW),2014-05-17 02:00:00 +1000,0.0,17.849,8.6,
Sutherland (NSW),2014-05-17 03:00:00 +1000,0.0,17.417,7.5,
Sutherland (NSW),2014-05-17 04:00:00 +1000,0.0,16.781,7.4,
Sutherland (NSW),2014-05-17 05:00:00 +1000,0.0,16.321,7.2,
Sutherland (NSW),2014-05-17 06:00:00 +1000,0.402,15.831,6.5,
Sutherland (NSW),2014-05-17 07:00:00 +1000,0.73,15.512,9.2,0.0
Sutherland (NSW),2014-05-17 08:00:00 +1000,78.875,15.173,12.9,0.335
Sutherland (NSW),2014-05-17 09:00:00 +1000,408.106,15.827,16.4,2.125
Sutherland (NSW),2014-05-17 10:00:00 +1000,572.285,18.41,19.0,2.269
Sutherland (NSW),2014-05-17 11:00:00 +1000,684.914,20.502,21.6,3.381
Sutherland (NSW),2014-05-17 12:00:00 +1000,713.164,22.645,22.9,3.474
Sutherland (NSW),2014-05-17 13:00:00 +1000,680.553,24.177,23.9,3.312
Sutherland (NSW),2014-05-17 14:00:00 +1000,584.327,25.459,24.0,2.878
Sutherland (NSW),2014-05-17 15:00:00 +1000,420.229,25.909,23.3,1.903
Sutherland (NSW),2014-05-17 16:00:00 +1000,202.235,25.633,20.4,0.836
Sutherland (NSW),2014-05-17 17:00:00 +1000,83.62,24.443,17.4,0.422
Sutherland (NSW),2014-05-17 18:00:00 +1000,0.0,22.425,14.8,0.001
Sutherland (NSW),2014-05-17 19:00:00 +1000,0.0,21.684,14.5,
Sutherland (NSW),2014-05-17 20:00:00 +1000,0.0,20.852,12.8,
Sutherland (NSW),2014-05-17 21:00:00 +1000,0.0,19.988,12.1,
Sutherland (NSW),2014-05-17 22:00:00 +1000,0.0,19.422,11.6,
Sutherland (NSW),2014-05-17 23:00:00 +1000,0.0,18.94,11.3,
Sutherland (NSW),2014-05-18 01:00:00 +1000,0.0,18.116,9.6,
Sutherland (NSW),2014-05-18 02:00:00 +1000,0.0,17.84,10.1,
Sutherland (NSW),2014-05-18 03:00:00 +1000,0.0,17.597,10.2,
Sutherland (NSW),2014-05-18 04:00:00 +1000,0.0,17.452,8.6,
Sutherland (NSW),2014-05-18 05:00:00 +1000,0.0,17.199,7.9,
Sutherland (NSW),2014-05-18 06:00:00 +1000,0.0,16.362,7.0,
Sutherland (NSW),2014-05-18 07:00:00 +1000,2.103,16.475,9.1,0.0
Sutherland (NSW),2014-05-18 08:00:00 +1000,87.033,17.016,10.6,0.377
Sutherland (NSW),2014-05-18 09:00:00 +1000,158.862,17.848,13.6,0.769
Sutherland (NSW),2014-05-18 10:00:00 +1000,258.307,18.928,16.8,1.286
Sutherland (NSW),2014-05-18 11:00:00 +1000,215.562,20.372,18.1,1.066
Sutherland (NSW),2014-05-18 12:00:00 +1000,392.21,21.918,20.2,1.963
Sutherland (NSW),2014-05-18 13:00:00 +1000,371.978,23.404,20.8,2.696
Sutherland (NSW),2014-05-18 14:00:00 +1000,337.776,24.273,21.9,1.74
Sutherland (NSW),2014-05-18 15:00:00 +1000,251.758,24.33,20.2,1.184
Sutherland (NSW),2014-05-18 16:00:00 +1000,124.549,24.581,18.4,0.537
Sutherland (NSW),2014-05-18 17:00:00 +1000,23.48,23.342,15.9,0.082
Sutherland (NSW),2014-05-18 18:00:00 +1000,0.0,21.768,15.1,0.002
Sutherland (NSW),2014-05-18 19:00:00 +1000,0.0,20.914,13.2,
Sutherland (NSW),2014-05-18 20:00:00 +1000,0.0,20.63,12.8,
Sutherland (NSW),2014-05-18 21:00:00 +1000,0.0,19.938,13.0,
Sutherland (NSW),2014-05-18 22:00:00 +1000,0.0,19.392,11.1,
Sutherland (NSW),2014-05-18 23:00:00 +1000,0.0,19.148,10.5,
Sutherland (NSW),2014-05-19 01:00:00 +1000,0.0,18.802,10.6,
Sutherland (NSW),2014-05-19 02:00:00 +1000,0.0,18.792,9.0,
Sutherland (NSW),2014-05-19 03:00:00 +1000,0.0,18.854,9.2,
Sutherland (NSW),2014-05-19 04:00:00 +1000,0.0,17.548,9.9,
Sutherland (NSW),2014-05-19 05:00:00 +1000,0.0,17.286,10.6,
Sutherland (NSW),2014-05-19 06:00:00 +1000,0.0,16.885,11.3,
Sutherland (NSW),2014-05-19 07:00:00 +1000,2.0,16.965,11.2,0.0
Sutherland (NSW),2014-05-19 08:00:00 +1000,54.922,17.421,12.3,0.117
Sutherland (NSW),2014-05-19 09:00:00 +1000,112.142,18.139,16.7,0.776
Sutherland (NSW),2014-05-19 10:00:00 +1000,409.105,19.574,19.8,1.987
Sutherland (NSW),2014-05-19 11:00:00 +1000,456.176,22.002,22.1,2.215
Sutherland (NSW),2014-05-19 12:00:00 +1000,704.013,23.426,23.5,3.386
Sutherland (NSW),2014-05-19 13:00:00 +1000,662.974,24.753,24.4,3.216
Sutherland (NSW),2014-05-19 14:00:00 +1000,569.513,25.695,24.1,2.982
Sutherland (NSW),2014-05-19 15:00:00 +1000,476.691,26.152,23.2,2.285
Sutherland (NSW),2014-05-19 16:00:00 +1000,283.807,25.988,19.9,0.63
Sutherland (NSW),2014-05-19 17:00:00 +1000,18.355,24.718,17.6,0.046
Sutherland (NSW),2014-05-19 18:00:00 +1000,0.0,22.515,17.3,0.001
Sutherland (NSW),2014-05-19 19:00:00 +1000,0.0,21.978,15.5,
Sutherland (NSW),2014-05-19 20:00:00 +1000,0.0,21.531,15.0,
Sutherland (NSW),2014-05-19 21:00:00 +1000,0.0,20.904,14.0,
Sutherland (NSW),2014-05-19 22:00:00 +1000,0.0,20.228,12.3,
Sutherland (NSW),2014-05-19 23:00:00 +1000,0.0,19.994,11.5,
Sutherland (NSW),2014-05-20 01:00:00 +1000,0.0,19.214,12.8,
Sutherland (NSW),2014-05-20 02:00:00 +1000,0.0,19.233,12.1,
Sutherland (NSW),2014-05-20 03:00:00 +1000,0.0,18.968,11.9,
Sutherland (NSW),2014-05-20 04:00:00 +1000,0.0,18.629,10.1,
Sutherland (NSW),2014-05-20 05:00:00 +1000,0.0,18.37,9.6,
Sutherland (NSW),2014-05-20 06:00:00 +1000,0.0,17.838,9.3,
Sutherland (NSW),2014-05-20 07:00:00 +1000,1.279,17.385,10.6,0.0
Sutherland (NSW),2014-05-20 08:00:00 +1000,81.085,17.404,12.8,0.339
Sutherland (NSW),2014-05-20 09:00:00 +1000,227.131,18.19,15.8,1.106
Sutherland (NSW),2014-05-20 10:00:00 +1000,288.425,19.676,18.1,1.396
Sutherland (NSW),2014-05-20 11:00:00 +1000,427.294,21.328,20.2,2.079
Sutherland (NSW),2014-05-20 12:00:00 +1000,449.903,23.456,21.5,2.275
Sutherland (NSW),2014-05-20 13:00:00 +1000,446.706,24.363,22.9,2.174
Sutherland (NSW),2014-05-20 14:00:00 +1000,378.372,24.728,23.7,1.844
Sutherland (NSW),2014-05-20 15:00:00 +1000,385.066,25.281,21.9,1.53
Sutherland (NSW),2014-05-20 16:00:00 +1000,66.565,25.246,20.3,0.261
Sutherland (NSW),2014-05-20 17:00:00 +1000,6.902,24.456,17.8,0.067
Sutherland (NSW),2014-05-20 18:00:00 +1000,0.0,23.617,16.3,0.0
Sutherland (NSW),2014-05-20 19:00:00 +1000,0.0,22.501,17.0,
Sutherland (NSW),2014-05-20 20:00:00 +1000,0.0,21.402,15.3,
Sutherland (NSW),2014-05-20 21:00:00 +1000,0.0,22.055,14.1,
Sutherland (NSW),2014-05-20 22:00:00 +1000,0.0,22.326,13.3,
Sutherland (NSW),2014-05-20 23:00:00 +1000,0.0,21.011,13.8,
Sutherland (NSW),2014-05-21 01:00:00 +1000,0.0,20.49,11.8,
Sutherland (NSW),2014-05-21 02:00:00 +1000,0.0,19.688,11.5,
Sutherland (NSW),2014-05-21 03:00:00 +1000,0.0,20.481,12.0,
Sutherland (NSW),2014-05-21 04:00:00 +1000,0.0,21.029,11.0,
Sutherland (NSW),2014-05-21 05:00:00 +1000,0.0,20.459,13.0,
Sutherland (NSW),2014-05-21 06:00:00 +1000,0.0,19.373,13.5,
Sutherland (NSW),2014-05-21 07:00:00 +1000,1.844,18.562,15.2,0.0
Sutherland (NSW),2014-05-21 08:00:00 +1000,146.634,18.618,18.3,0.468
Sutherland (NSW),2014-05-21 09:00:00 +1000,283.131,20.475,20.6,1.389
Sutherland (NSW),2014-05-21 10:00:00 +1000,293.36,22.33,21.7,1.379
Sutherland (NSW),2014-05-21 11:00:00 +1000,479.596,23.218,22.4,2.288
Sutherland (NSW),2014-05-21 12:00:00 +1000,244.183,23.579,21.9,1.141
Sutherland (NSW),2014-05-21 13:00:00 +1000,282.836,23.905,22.3,1.317
Sutherland (NSW),2014-05-21 14:00:00 +1000,593.266,24.136,21.8,2.571
Sutherland (NSW),2014-05-21 15:00:00 +1000,470.843,24.084,20.6,2.078
Sutherland (NSW),2014-05-21 16:00:00 +1000,231.905,23.598,18.8,0.591
Sutherland (NSW),2014-05-21 17:00:00 +1000,22.458,23.069,17.5,0.069
Sutherland (NSW),2014-05-21 18:00:00 +1000,0.0,21.933,16.5,0.0
Sutherland (NSW),2014-05-21 19:00:00 +1000,0.0,20.869,15.2,
Sutherland (NSW),2014-05-21 20:00:00 +1000,0.0,20.414,15.6,
Sutherland (NSW),2014-05-21 21:00:00 +1000,0.0,20.203,13.9,
Sutherland (NSW),2014-05-21 22:00:00 +1000,0.0,20.021,13.9,
Sutherland (NSW),2014-05-21 23:00:00 +1000,0.0,19.722,13.0,
Sutherland (NSW),2014-05-22 01:00:00 +1000,0.0,19.597,10.4,
Sutherland (NSW),2014-05-22 02:00:00 +1000,0.0,19.438,10.5,
Sutherland (NSW),2014-05-22 03:00:00 +1000,0.0,19.099,10.4,
Sutherland (NSW),2014-05-22 04:00:00 +1000,0.0,17.991,9.5,
Sutherland (NSW),2014-05-22 05:00:00 +1000,0.0,17.931,9.4,
Sutherland (NSW),2014-05-22 06:00:00 +1000,0.0,17.432,9.8,
Sutherland (NSW),2014-05-22 07:00:00 +1000,2.128,16.397,11.1,0.0
Sutherland (NSW),2014-05-22 08:00:00 +1000,158.974,16.669,13.2,0.493
Sutherland (NSW),2014-05-22 09:00:00 +1000,311.235,18.324,17.2,2.054
Sutherland (NSW),2014-05-22 10:00:00 +1000,567.722,18.653,19.9,2.449
Sutherland (NSW),2014-05-22 11:00:00 +1000,664.052,20.909,22.5,0.0
Sutherland (NSW),2014-05-22 12:00:00 +1000,693.471,23.263,23.5,0.0
Sutherland (NSW),2014-05-22 13:00:00 +1000,661.914,24.745,24.4,0.0
Sutherland (NSW),2014-05-22 14:00:00 +1000,562.85,25.8,25.0,2.773
Sutherland (NSW),2014-05-22 15:00:00 +1000,467.551,26.18,23.9,1.555
Sutherland (NSW),2014-05-22 16:00:00 +1000,195.242,25.996,20.1,0.608
Sutherland (NSW),2014-05-22 17:00:00 +1000,11.111,24.667,18.4,0.012
Sutherland (NSW),2014-05-22 18:00:00 +1000,0.0,22.657,16.4,0.0
Sutherland (NSW),2014-05-22 19:00:00 +1000,0.0,21.88,15.8,
Sutherland (NSW),2014-05-22 20:00:00 +1000,0.0,21.189,13.8,
Sutherland (NSW),2014-05-22 21:00:00 +1000,0.0,20.848,12.6,
Sutherland (NSW),2014-05-22 22:00:00 +1000,0.0,21.014,11.4,
Sutherland (NSW),2014-05-22 23:00:00 +1000,0.0,20.343,12.4,
Sutherland (NSW),2014-05-23 01:00:00 +1000,0.0,19.803,10.1,
Sutherland (NSW),2014-05-23 02:00:00 +1000,0.0,19.268,9.8,
Sutherland (NSW),2014-05-23 03:00:00 +1000,0.0,18.879,11.4,
Sutherland (NSW),2014-05-23 04:00:00 +1000,0.0,18.661,10.4,
Sutherland (NSW),2014-05-23 05:00:00 +1000,0.0,18.14,8.5,
Sutherland (NSW),2014-05-23 06:00:00 +1000,0.0,17.701,8.9,
Sutherland (NSW),2014-05-23 07:00:00 +1000,1.373,17.352,11.9,0.0
Sutherland (NSW),2014-05-23 08:00:00 +1000,141.437,17.275,14.9,0.452
Sutherland (NSW),2014-05-23 09:00:00 +1000,377.867,18.521,17.9,1.958
